datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Condensor pressure,Sink_temp_in,Sink_temp_out,COP,Compressor Power1 [W],Compressor Power2 [W],Condensor load[W],Temp difference,Intermediate pressure [bar],Vapour fraction Flash tank,error
2025/04/14 06:30:00,6.28,14.32,10.59,106.62,30.27,67.82,98.93,2.6810971469027467,2961445.177738251,3484198.490733303,17281928.198333338,62.81173582036155,10.0,0.21213507618090297,
2025/04/14 09:00:00,6.27,14.26,10.56,106.6,30.23,67.06,98.28,2.6632650857533653,2953972.9753219946,3541847.334326431,17300621.971111108,64.66451597832054,10.01,0.23049242502478653,
2025/04/14 11:30:00,5.91,14.44,10.54,106.01,30.21,65.96,98.29,2.686763501701301,3025189.534862805,3692916.4603834986,18050494.580555566,64.22376896650786,9.91,0.22659523091077924,
2025/04/14 14:00:00,7.5,14.84,11.34,101.75,27.13,67.45,93.92,2.774998322086908,2776157.0096433875,3300561.202944888,16863466.424444444,62.5078667941288,9.6,0.23151935167445947,
2025/04/14 16:30:00,7.75,15.23,11.68,101.59,27.11,68.05,93.47,2.782173462975884,2754988.328396292,3182962.3580292035,16520974.873333333,61.748539762940254,9.76,0.22238029641751622,
2025/04/14 19:00:00,6.52,15.37,11.34,99.55,27.02,67.28,93.01,2.8028572932046973,2835640.795137686,3401333.4729547137,17481882.562222224,62.53797599861508,9.61,0.23111827628698436,
2025/04/14 21:30:00,5.09,15.3,11.1,100.22,26.74,65.14,93.02,2.8094917508330868,3051124.835584592,3742217.4116758923,19086400.177777767,63.37929184709088,9.44,0.24064351489198957,
2025/04/15 00:00:00,6.23,15.19,11.15,103.39,28.78,67.83,97.4,2.744666841514563,3196691.8778331587,3746680.005143142,19057804.217222225,63.576839880848524,9.95,0.22460900121772467,
2025/04/15 02:30:00,6.87,14.98,11.19,106.58,30.23,67.24,99.82,2.7006939991033354,3063970.4235751177,3639081.4222803568,18103446.240000002,63.28443251983697,10.09,0.21876038668857006,
2025/04/15 05:00:00,6.68,14.78,10.99,106.23,30.1,66.65,99.33,2.7006223959815148,3053645.9540662994,3639107.6498699402,18075153.67777778,63.54841868444203,10.04,0.2202121891745534,
2025/04/15 07:30:00,6.19,14.57,10.69,105.71,30.08,66.05,98.84,2.6913113336764174,3035461.596255,3676322.0091600074,18064036.503333338,63.56609346562078,9.91,0.22393134159798275,
2025/04/15 10:00:00,4.64,14.54,10.4,99.21,26.46,64.96,93.02,2.8042231553726933,3071807.5696007507,3760461.9359108782,19159777.98777778,63.80456886418398,9.31,0.24032996998173625,
2025/04/15 12:30:00,5.29,14.68,10.59,100.86,27.77,65.9,93.27,2.7736974423887544,2950147.8725132877,3555222.5493142414,18044463.188888885,62.77369722030511,9.58,0.2239933254485784,
2025/04/15 15:00:00,6.14,14.78,10.8,100.81,27.44,66.83,94.13,2.79039411164856,2966957.9934648518,3485099.679072811,18004336.349999998,61.826851869098334,9.62,0.2165902129822956,
2025/04/15 17:30:00,6.11,14.88,10.89,100.9,27.5,66.7,94.11,2.801912525377943,2943964.3660711,3509503.617328229,18082609.984999996,61.95607447322817,9.59,0.2158917217790583,
2025/04/15 20:00:00,5.81,14.99,10.87,100.83,27.83,65.78,94.29,2.7910733327784425,3054153.3242459134,3625787.9911919017,18644759.14277778,61.69260614822679,9.62,0.21329076441426698,
2025/04/15 22:30:00,5.54,14.88,10.76,100.69,27.66,65.75,94.54,2.794846251726214,3105880.452357825,3678041.4066962656,18960582.17777778,61.7589912894303,9.58,0.21348290700556324,
2025/04/16 02:15:00,6.06,14.78,10.81,105.54,29.91,66.53,98.44,2.6679123467007133,2975731.7813796364,3746674.3569480903,17935304.46277778,66.02304438090408,9.89,0.25403536552096034,
2025/04/16 04:45:00,6.44,14.73,10.89,106.19,30.39,66.31,98.16,2.683106090448171,2979044.023026852,3617464.8786828793,17699662.536111105,63.725740553422156,9.99,0.22518006094838575,
2025/04/16 07:15:00,6.68,14.73,11.04,103.37,27.97,65.57,94.77,2.7379590725858733,2724303.0827310067,3228437.3901128448,16298883.577777775,61.120665636643196,9.65,0.21325117267031046,
2025/04/16 09:45:00,6.35,14.67,10.85,102.53,28.07,64.9,94.42,2.7390593615010905,2729003.4099170514,3288563.7483390043,16482985.639999995,60.266003954468204,9.51,0.2090321590716648,
2025/04/16 12:15:00,7.01,14.92,11.24,103.45,28.05,65.39,96.19,2.7811561365079127,2816084.2088375036,3367489.7462274553,17198052.666666664,61.10211735005515,9.64,0.21098494203962767,
2025/04/16 14:45:00,7.95,15.21,11.71,104.02,27.96,66.33,95.43,2.7602015081350797,2683249.7176183313,3228584.3695053943,16318413.466666669,61.08694109163241,9.68,0.21608694335465803,
2025/04/16 17:15:00,8.22,15.3,11.9,104.09,28.09,67.08,94.89,2.730795601844106,2600894.54563176,3117271.7015455374,15615685.8,60.903218140725926,9.75,0.2159606353723267,
2025/04/16 19:45:00,7.73,15.2,11.67,103.64,27.67,66.51,94.99,2.758713230679758,2651319.465886552,3142955.3157328097,15985286.044444438,60.80701386167948,9.7,0.2130330535670101,
2025/04/16 22:15:00,7.09,15.07,11.39,103.56,27.95,65.94,95.09,2.752884401245169,2706173.406057645,3215709.907399151,16302790.136111114,60.43808859774185,9.66,0.20935650682325166,
2025/04/17 00:45:00,6.85,14.97,11.26,106.04,29.54,65.16,97.21,2.706258659904911,2805001.8407503255,3288537.7201722628,16491211.763888884,60.195861243937884,9.91,0.19784644486775518,
2025/04/17 03:15:00,6.66,14.78,11.02,106.7,30.01,65.23,98.98,2.720719404517224,2898742.3064869577,3431336.5760338567,17222906.25,61.02935403022508,9.92,0.19870146243575085,
2025/04/17 05:45:00,6.57,14.5,10.8,106.7,30.13,65.31,98.79,2.693794198654204,2883619.2210939312,3407499.729966046,16947509.04,61.15147178402384,9.91,0.20029492269612653,
2025/04/17 08:15:00,5.75,14.31,10.42,105.71,29.98,63.66,98.6,2.713034304988245,2990479.933627978,3653736.3389335875,18026528.20222222,61.87837730094583,9.71,0.20856145168141815,
2025/04/17 10:45:00,5.42,14.23,10.22,105.6,29.82,61.99,98.28,2.716849960326836,3069293.8911261987,3767206.592152851,18574288.522777777,62.02835012194271,9.63,0.20973022526236373,
2025/04/17 13:15:00,5.25,14.07,10.09,104.76,29.68,62.27,98.15,2.7157134547518162,3036188.2518308186,3737099.945629032,18394850.76,61.876662987115424,9.57,0.21019534458185238,
2025/04/17 15:45:00,5.18,14.0,10.01,104.91,29.62,62.22,98.52,2.7185871271915376,3080056.415224901,3755507.366960642,18583621.65,61.9088499439257,9.59,0.20780544498082354,
2025/04/17 18:15:00,5.18,13.96,10.0,105.24,29.76,62.17,98.89,2.715852240530363,3103358.1934525645,3808523.6052078963,18772204.439999998,62.2747909088651,9.59,0.20956306207910583,
2025/04/17 20:45:00,5.32,13.92,9.99,105.53,30.15,62.85,99.19,2.7008265303664163,3104639.27309372,3789236.259709842,18619711.537777774,62.35555745509873,9.67,0.20861333672913823,
2025/04/17 23:15:00,5.3,13.84,9.92,105.71,30.08,63.49,99.18,2.696894266392795,3081680.254374884,3750233.089404964,18425491.901666667,62.54053044674947,9.68,0.21032475518272317,
2025/04/18 01:45:00,5.68,13.79,10.04,106.73,30.2,64.31,99.18,2.689985365415816,2976204.454314076,3595319.385486314,17677846.303333335,62.4259641494329,9.75,0.20856689805542575,
2025/04/18 04:15:00,6.19,13.76,10.23,107.09,30.15,65.07,99.14,2.675886799043212,2928403.7008604016,3445457.150855749,17056282.39333334,62.13806435615902,9.87,0.2047038679968037,
2025/04/18 06:45:00,6.07,13.7,10.12,106.8,30.12,65.82,98.68,2.6498063730211907,2854655.7281167507,3362707.57542465,16475326.718888894,61.99993343648117,9.85,0.20573994609635113,
2025/04/18 09:15:00,5.64,13.63,9.91,106.5,30.08,63.73,98.22,2.6780731059214427,2938715.8234137236,3537321.494528606,17343834.927222222,62.43226067375127,9.71,0.21055763162373617,
2025/04/18 11:45:00,5.32,13.56,9.74,106.67,30.18,64.76,97.97,2.6408629106442763,2848147.4000075483,3441254.737140715,16609935.374999993,62.14647166329371,9.68,0.2112475317595417,
2025/04/18 14:15:00,6.72,13.57,10.29,108.14,30.33,68.02,98.48,2.6029535826278147,2689404.6810206813,3131255.4745020308,15151413.200000003,61.68830519725441,9.97,0.20069750109215156,
2025/04/18 17:30:00,5.58,13.58,9.86,106.41,30.15,64.63,98.15,2.686301543686848,2861677.601747562,3292116.9241448767,16531458.777777782,57.666293665276896,9.74,0.16086906814310994,
2025/04/19 07:15:00,5.08,13.28,9.58,105.29,29.85,64.05,98.41,2.6827913921549014,3006419.167692088,3678629.381473472,17935146.9,63.561990325932356,9.63,0.21904344882924076,
2025/04/19 09:45:00,4.45,13.16,9.33,105.5,29.68,64.24,98.35,2.6777487642670965,3014706.4657415613,3729160.141800267,18058919.835,63.524631315446754,9.51,0.22289371601114816,
2025/04/19 12:15:00,4.82,13.35,9.54,105.59,29.86,64.53,98.76,2.6785978864641233,2997014.2788557266,3667832.8209039546,17852981.685,63.34140130578544,9.61,0.21898770684379895,
2025/04/19 14:45:00,5.23,13.68,9.88,105.7,30.15,64.83,99.18,2.6856993357741676,2996657.4359307867,3660800.30174067,17880470.758333337,62.97500379634687,9.7,0.21452928542312064,
2025/04/19 23:15:00,7.3,13.89,10.73,102.91,27.4,65.6,93.8,2.6994479967444005,2504985.973857794,2938839.4956037197,14695862.866666663,58.480312780736995,9.44,0.1927745792499345,
2025/04/20 02:15:00,6.95,13.76,10.53,102.69,27.32,65.31,94.07,2.7139101400669237,2538398.016576486,3014094.011444862,15069509.815555548,59.079217461793064,9.37,0.19690951370893656,
2025/04/20 04:45:00,6.73,13.6,10.37,102.64,27.32,64.82,94.09,2.710335663037542,2575720.072026948,3111401.157939639,15414564.171111114,60.16202653272563,9.3,0.20905204881049305,
2025/04/20 07:15:00,6.12,13.41,10.04,102.32,27.32,64.34,94.22,2.7101340392333038,2655895.41982497,3148908.54323107,15732341.239999998,60.56479793725026,9.35,0.20864371405596688,
