datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,error
2025/04/21 23:15:00,7.009378118117922,53.108815879958854,2.6357945360762085,9.48,0.7557453734629109,0.6536971404146878,92.36726481175222,116.71240950682643,3.596638459579046,3.018987341772152,
2025/04/22 01:45:00,7.1059492498711165,53.39865351561667,2.6188205536357883,9.460000000000003,0.7509199422687042,0.6532391245455695,91.14759236937705,115.58545648763616,3.6123131792540715,3.0264270613107818,
2025/04/22 04:15:00,6.879496810693354,53.22020818974738,2.623766989170216,9.460000000000003,0.7496695611551969,0.6529987836287878,90.83154695804932,114.99409505225458,3.60550309499541,3.0063424947145876,
2025/04/22 06:45:00,6.703436900388681,52.716805947899445,2.6158207343137136,9.380000000000003,0.7524942181982928,0.6535001683328918,91.54550519638254,116.22775756078963,3.5858726391129925,3.022388059701492,
2025/04/22 09:15:00,6.589234941763721,52.8115592431904,2.5961228683330924,9.41,0.7575018357518644,0.6541469498843109,93.03521401547944,117.81917059090043,3.624635842463779,3.063761955366631,
2025/04/22 11:45:00,7.063985603172796,53.45776869965033,2.6251066184763188,9.48,0.7488173519123889,0.6529348936091589,90.61614317613692,114.83689296519498,3.6112818935721718,3.0242616033755274,
2025/04/22 14:15:00,7.531625353380605,53.90142617359885,2.6902342527663436,9.590000000000002,0.7404206024839619,0.6507969985297432,88.49378696148868,112.31252093641763,3.5647453340312985,2.983315954118874,
2025/04/22 16:45:00,8.391606107831421,54.92078094856129,2.743402229794025,9.690000000000001,0.7261625237078722,0.6437232721536466,84.88992544849508,107.95849458795034,3.5321105650364393,2.961816305469556,
2025/04/22 19:15:00,8.058153716701781,54.26753926728628,2.7469000903482064,9.690000000000001,0.7371615493744357,0.6496797961587045,87.67003109264802,111.62485953966298,3.527612829475594,2.9731682146542826,
2025/04/22 21:45:00,7.88568531244988,53.84540028190838,2.7380568357327526,9.62,0.7398444530641601,0.6508577308302118,88.34815985756391,112.3499029360102,3.513440581092071,2.964656964656965,
2025/04/23 00:15:00,7.954738397407652,54.198187741927086,2.7170149308795595,9.610000000000001,0.736370295912893,0.6481806990433093,87.47003444921077,110.70213395031402,3.536969889557812,2.979188345473465,
2025/04/23 02:45:00,7.755688264203286,53.96433506139738,2.718054811043205,9.57,0.7334258453890452,0.6463742563946602,86.72579729871998,109.59023076505606,3.520900300140371,2.982236154649948,
2025/04/23 05:15:00,7.547610023920811,53.84135557835327,2.693626885118828,9.58,0.7412993773504162,0.6502122685424496,88.71590545090994,111.95260741473868,3.556543058329841,2.9728601252609606,
2025/04/23 07:45:00,7.035740251203492,52.316632138430805,2.6382409391836252,9.29,0.7530227453876165,0.6538713588205063,91.67909534033717,117.14107578602267,3.521285665013859,3.0258342303552213,
2025/04/23 10:15:00,7.1819088126044335,53.35437682299687,2.6509051433538775,9.5,0.7497920374889337,0.6530057233438389,90.86250398615691,115.01117029649201,3.5836816054386507,2.9968421052631578,
2025/04/23 12:45:00,7.669605493055144,54.06613488233438,2.705153052547176,9.62,0.7386583077578875,0.6491986587801963,88.04835064166063,111.32870943266379,3.5561758662571026,2.967775467775468,
2025/04/23 15:15:00,8.205994323138611,54.895124727765904,2.7514839385451264,9.75,0.7291793300287616,0.6439901859630225,85.65245119707293,108.12278561321502,3.543542400307598,2.9394871794871795,
2025/04/23 17:45:00,8.24681190949508,54.66677485208311,2.765010437717605,9.73,0.7296771108654686,0.6451016605762075,85.77826991553124,108.80692145536769,3.518974057845398,2.920863309352518,
2025/04/23 20:15:00,7.217662142233678,51.930397783814044,2.6607727740278264,9.31,0.7650972483480668,0.6578320419197825,98.5574982437694,126.8863795572783,3.49898348738239,3.016111707841031,
2025/04/23 22:45:00,7.4512519452474635,53.08319789445977,2.669528950090083,9.520000000000001,0.7618778402333564,0.6559044937350152,96.2168108313149,122.14362631912093,3.5661722266314992,3.013655462184874,
2025/04/24 01:15:00,7.962468463608616,54.058429620531115,2.7819548860232803,9.66,0.7281232163777711,0.643445146321541,85.38550868679955,107.78730232846578,3.4723783798696592,2.9761904761904763,
2025/04/24 03:45:00,8.365516959498393,55.03919878416286,2.7600773121863162,9.66,0.7155167787389755,0.6360221683367837,82.1991147738541,103.21830431932679,3.4999019619302287,2.953416149068323,
2025/04/24 06:15:00,7.318824113273422,54.24176445052939,2.676803282748032,9.78,0.7575345351691848,0.6532094407016803,93.05898829690209,115.51241906740054,3.653611777537779,3.0777096114519433,
2025/04/24 08:45:00,7.768481062672663,54.37796257297259,2.681467846395848,9.54,0.7305648184101926,0.6427518194977302,86.00264622214907,107.36054518543656,3.557752897474673,3.019916142557652,
2025/04/24 11:15:00,7.597430912903292,53.93290246699189,2.68419015040049,9.470000000000002,0.7285680505190546,0.6430706812973995,85.4979446374385,107.55681128387296,3.5280659973314656,3.0010559662090808,
2025/04/24 13:45:00,8.032728960044608,54.659811033286644,2.7282362779662477,9.62,0.7230366083514115,0.6402264529013745,84.09982138027435,105.80612929267222,3.526087559824983,2.967775467775468,
2025/04/24 16:15:00,7.974604453349286,54.30760283155945,2.768649337793196,9.64,0.7216608143804129,0.6405569481206022,83.75207670725311,106.00955600386337,3.481842163400781,2.9502074688796682,
2025/04/24 18:45:00,8.34278998828745,54.54712392489836,2.7396909998114385,9.610000000000001,0.7275211026730745,0.644082558182585,85.23331886930052,108.17964264394135,3.5076948461200246,2.9531737773152966,
2025/04/24 21:15:00,8.06665398719474,54.2279023263132,2.7171968273877423,9.520000000000001,0.725208122961576,0.6433199180789585,84.64869181726537,107.7102217292654,3.5036107447366387,2.98109243697479,
2025/04/24 23:45:00,7.74377189011301,54.0492141203365,2.6866689714091616,9.54,0.7354281112524145,0.6481827208257376,87.23188854684786,110.70337839962073,3.5508654402616098,3.025157232704403,
2025/04/25 02:15:00,8.825353601841186,56.655310880894945,2.75238138376698,9.74,0.692892678655842,0.6236267952226681,76.48066386359235,95.58869323902512,3.538753770623744,2.9969199178644765,
2025/04/25 04:45:00,8.173181929258533,56.373012016127575,2.768512301877191,9.9,0.7016124064565954,0.6271189109479598,78.68465585426888,97.73816341520144,3.5759277621007137,3.0444444444444443,
2025/04/25 07:15:00,7.082914084352865,53.07589450512711,2.575434570229372,9.37,0.7614723030558073,0.6559472251658766,95.92196291736808,122.24876746875479,3.6382209465975652,3.0309498399146215,
2025/04/25 09:45:00,6.71908514676943,53.26006582409451,2.6265032765724086,9.56,0.7572714417799226,0.654009075120422,92.86770488001133,117.47992823732409,3.6398203212888496,3.0721757322175733,
2025/04/25 12:15:00,6.7979526669363395,52.84839826022028,2.6051866746740204,9.42,0.7587734220465483,0.6549955920569214,93.95972744395412,119.9072638712136,3.6158637273771173,3.0573248407643314,
2025/04/25 14:45:00,6.642360092759247,52.61075537321517,2.6092718776664277,9.41,0.7594538224766331,0.6553863253938474,94.45441611510009,120.86866748934983,3.6063700684252673,3.0403825717322,
2025/04/25 17:15:00,6.969134672235327,52.806392654670844,2.645061119072313,9.440000000000001,0.7540471780571121,0.6540545600594465,91.93803018900965,117.5918444236522,3.5689156412804697,3.020127118644068,
2025/04/25 19:45:00,7.029940638298001,53.3221395165167,2.6469969750806133,9.57,0.757644828131195,0.6542379313560145,93.13917736850522,118.04303148995105,3.615417807460301,2.986415882967607,
2025/04/25 22:15:00,6.73595627707823,52.91806160700901,2.608682463596989,9.470000000000002,0.7617042826554641,0.6558164383377869,96.09062489172288,121.92696505806886,3.630185019506846,3.0295670538542763,
