datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,status,error
2025/04/22 16:45:00,0.6810594813763095,0.7125447710190774,85.29533484496035,108.4740727075326,2.707327151542414,2.73,3042913.9573254366,3046549.542391855,0.9815854464255278,0.9945672897856149,34.89178024467373,10.1422257919213,2.683531114771354,passed,
2025/04/22 19:15:00,0.6800133838133792,0.7124504233444015,87.62688695913151,111.56992676749783,2.702446338365579,2.76,3121066.9496955774,3137016.1285528312,0.9821601058923642,0.9949767881117296,35.0308444651834,10.055712510496667,2.687424877853533,passed,
2025/04/22 21:45:00,0.6774755086422724,0.7121910609886357,88.12337348587201,112.06404834569794,2.706526351006582,2.78,3142945.696754826,3148735.447027383,0.9825328442633934,0.9953315169170187,35.46076303474492,10.10304533850372,2.6749386474550385,passed,
2025/04/23 00:15:00,0.6800197799567063,0.7130684328156486,87.4885495058754,110.72556661838018,2.706634425153389,2.76,3129335.7931352323,3125586.2148023183,0.9824030289982564,0.9950717981373411,35.00692088600504,9.582290364267019,2.6547412082946256,passed,
2025/04/23 02:45:00,0.6772775769611729,0.7130546760725912,86.78864496591626,109.66964762331047,2.7082456086221693,2.76,3103152.7418290144,3098518.5134889926,0.9827666525592166,0.9954133056394253,35.47523103571131,9.458187506168981,2.6549753999995427,passed,
2025/04/23 05:15:00,0.6811029943950893,0.7122234556757643,88.56036354991029,111.75632557225897,2.7073149151283546,2.74,3171525.542694497,3151385.1831116374,0.9830777755588141,0.9954213378097975,34.742949072241,10.047397016618586,2.6338321497896553,passed,
2025/04/23 07:45:00,0.6781350297309944,0.7138092263213065,91.12609179013533,116.43448688979028,2.7023894181021766,2.74,3259421.5820978195,3339878.5532994266,0.9840700035859196,0.9970373515988699,35.72267245371983,8.172692479329044,2.574598905955002,passed,
2025/04/23 10:15:00,0.6831063001116153,0.7129438426244671,90.49420568748542,114.54498879708201,2.6990552164717116,2.74,3252742.082837556,3252741.1591663696,0.9837350277015625,0.995848738002792,34.34517469222529,9.366950256760635,2.5910728936351775,passed,
2025/04/23 12:45:00,0.68136424861004,0.7121803256038374,87.9926144771692,111.25823638897398,2.7056947857293845,2.75,3149730.2856332944,3130487.467660946,0.9828660361414829,0.9952333210031824,34.714442024608346,10.146638522428287,2.6450390413971974,passed,
2025/04/23 15:15:00,0.680890788606897,0.7121742747798493,85.93813691810621,108.48341902809513,2.7105243852580054,2.73,3072139.7515127314,3023367.3244833103,0.9819645541397565,0.9944213733945548,34.88730842746996,10.44507576829909,2.6885326571747803,passed,
2025/04/23 17:45:00,0.6789344968605358,0.7107829662591547,85.94551987014825,109.01907253621071,2.7142345651211577,2.77,3062389.199789914,3026959.5988447997,0.9818786284332554,0.9946609796334442,35.25508424229869,11.253360638706875,2.7026071898772894,passed,
2025/04/23 20:15:00,0.7057832639699348,0.711467294486339,98.34713763131168,126.61555392765257,2.742606291540664,2.71,3358578.6888063923,3600152.953905396,0.9836821298188086,0.998675232959206,32.5840276518046,9.333375786487757,2.6002483148640017,passed,
2025/04/23 22:45:00,0.6930281650517346,0.7136795499570022,95.7702265221235,121.57670431754363,2.712128162676467,2.75,3382667.2926818263,3453493.1520258845,0.9832818370170653,0.9962878352531284,34.13376011715839,8.615104713684765,2.6083173298248687,passed,
2025/04/24 01:15:00,0.6739724535984671,0.7117435509816752,85.54796610295091,107.99238217046141,2.7147123026881332,2.73,3027711.8510451526,3039260.134581323,0.9822994576048535,0.9954036077893738,36.113548008514854,10.380398730937111,2.7234262657577664,passed,
2025/04/24 03:45:00,0.6775179327057435,0.7117111564636989,82.91714432120939,104.1199416731242,2.722470231118223,2.74,2950197.1047782856,2922682.2406541537,0.9816506403845318,0.9947017432547527,35.53421779810671,10.650857214260931,2.698866219572371,passed,
2025/04/24 06:15:00,0.6896456213791453,0.7171452626447158,92.7395494907206,115.11590552345035,2.681818086912723,2.68,3344780.665555934,3302635.1939797695,0.983445561175178,0.994435236713362,33.1002741739924,6.321140250335602,2.6190824950117975,passed,
2025/04/24 08:45:00,0.6813667962455654,0.7145281955744056,86.36311087654498,107.81052763965141,2.708641925600518,2.73,3102632.5558098783,3080548.9195579537,0.982777800971547,0.9950900383968181,34.72232484689539,8.449853596788993,2.6172756765856615,passed,
2025/04/24 11:15:00,0.6776242551868338,0.71337574533752,85.77846545462094,107.90970777422532,2.7099679818474596,2.76,3076409.0386333773,3072914.4857539763,0.9830963347335658,0.9956788873513546,35.381648294243654,9.110805361433396,2.6189770110055566,passed,
2025/04/24 13:45:00,0.6798079236044828,0.7117238825531665,84.60622586067062,106.44323763663532,2.715859094228996,2.73,3016435.070923798,3000302.978823562,0.9822054084905337,0.9950200123724217,35.06442290948976,10.530406395189402,2.669029374353194,passed,
2025/04/24 16:15:00,0.6756145994340255,0.7099115157547148,84.14669837096274,106.5090500940886,2.718948487002078,2.73,2976571.6272661504,2985548.1722918414,0.9822088602470054,0.9954472989563546,35.82723957497927,11.527792903625155,2.7140923609811933,passed,
2025/04/24 18:45:00,0.679391061976649,0.7110756994130779,85.5216027632656,108.54553768408374,2.7170464961712737,2.77,3041434.822112447,3051939.534113809,0.9816564408227284,0.9949749108678009,35.192139168343616,10.96503305094644,2.6806514266534105,passed,
2025/04/24 21:15:00,0.6766706763216763,0.7128671363686557,84.98148263430355,108.1336774486996,2.7088350051320025,2.78,3036654.9257265874,3062172.7149507287,0.982254917056752,0.9953969713839366,35.632368011607014,9.601355790980769,2.6523709848635226,passed,
2025/04/24 23:45:00,0.6808774175077595,0.714461482982538,87.34645757538004,110.848774524017,2.696011027597437,2.71,3132022.267697939,3167260.4174082936,0.9827764321851268,0.9953822384659076,34.81329083590232,8.374805581534732,2.624737122826298,passed,
2025/04/25 02:15:00,0.6821397929397728,0.7145798788548491,78.16610836187738,97.6952314014728,2.7122180070759137,2.63,2797130.784307386,2769181.716118434,0.9809189237553334,0.9936987309036853,34.75461167480757,9.005351726170895,2.6874723412002437,passed,
2025/04/25 04:45:00,0.682425963538374,0.7170197137970049,80.17557630916754,99.59011060208154,2.6912827980749503,2.64,2876697.3935564943,2829164.19156057,0.9820384965891851,0.9936650689364689,34.595310513862906,6.890731908712738,2.7043667635214512,passed,
2025/04/25 07:15:00,0.7057830029474045,0.7136483838386148,95.8625618712155,122.17306317270358,2.712362340784486,2.75,3387837.8457863303,3498587.606925583,0.9839273099637796,0.9969614675094987,31.87591492204816,8.342701460940916,2.515996105479316,passed,
2025/04/25 09:45:00,0.6868884857714144,0.7160608884642304,92.46035762587701,116.96462395317918,2.6740689219292757,2.7,3340888.1853613853,3365198.198428892,0.984556088223982,0.9958234992491211,33.64915289617466,6.677747499263687,2.566781031975747,passed,
2025/04/25 12:15:00,0.6901036999691618,0.7149123537218491,93.57693205289537,119.41875726084949,2.6863995985913594,2.69,3354739.1788293435,3436316.3251865706,0.9844172265155069,0.9965926793936832,33.88621067269297,7.401643169243849,2.5458301237647376,passed,
2025/04/25 14:45:00,0.6914264158239695,0.7138246586283208,94.05566556454436,120.35840603532124,2.690877971537724,2.74,3355544.026155898,3447050.144575977,0.9847000776243652,0.9970172926962234,33.94082450527779,8.16876597368826,2.549406138279601,passed,
2025/04/25 17:15:00,0.6830582283862138,0.7122737191451392,91.45333723019705,116.97190576618071,2.6926325590866753,2.75,3268892.339032787,3342829.741043036,0.98399683166906,0.99654714906392,34.384351773771456,9.582873031985017,2.591182146597683,passed,
2025/04/25 19:45:00,0.6889174158212765,0.7111324740138051,92.66082323379587,117.43677348142865,2.698933559893529,2.71,3313236.2467553085,3322457.182728929,0.983816678451629,0.9958870085576156,33.2522968696416,10.613105350081184,2.5968988128254735,passed,
2025/04/25 22:15:00,0.6982707669192112,0.7127839470883006,95.77564941264419,121.52730063424954,2.701575974150918,2.78,3399117.347296936,3469925.3161552274,0.9844780956692483,0.9967976095240207,31.62805775132464,9.102600843811235,2.551748395312139,passed,
2025/04/26 00:45:00,0.6813832488672623,0.7135494995241912,87.52490663145508,111.0314074985838,2.6955071262822576,2.77,3149185.5884659695,3166427.85197608,0.9835711023499802,0.9958151522427546,34.64401526966394,8.920242323942569,2.5922847569631187,passed,
2025/04/26 03:15:00,0.6796236450860985,0.7133611316992551,85.58740461428634,107.95302882605506,2.701186105093086,2.76,3073099.343309081,3069499.1060427707,0.9834815627467564,0.9957004809132249,34.9788551293384,9.11308122414694,2.6153468970752907,passed,
2025/04/26 05:45:00,0.6758376902955427,0.7113243517380111,86.68038459239098,109.37390509052094,2.70816311481032,2.8,3103800.7893495634,3098117.128056375,0.9843218498200326,0.9965931919874191,35.593837976837854,10.23198592453924,2.6109641588822936,passed,
2025/04/26 08:15:00,0.6902930693856669,0.7140501550318901,93.09473946968492,117.31771465000138,2.6974234340293317,2.75,3340513.202692468,3377645.9035317143,0.9848861866967205,0.9968027803637832,33.76594792619937,8.07474173666182,2.5272831503392954,passed,
2025/04/26 10:45:00,0.6781135907643439,0.713946893442317,87.34408067065725,109.25673748780494,2.700580783177354,2.73,3148899.0106623583,3117508.239740054,0.9846236377840734,0.9962519662557865,35.15014147785207,8.412541862349444,2.5842502451548865,passed,
2025/04/26 13:15:00,0.6775498622505466,0.7136582997181263,87.55241480048895,109.20466984564649,2.7105763066806166,2.75,3150695.2998364638,3113198.4445545147,0.9840895501798866,0.9960753371937193,35.30324449987758,8.724015560424137,2.591853173102762,passed,
2025/04/26 15:45:00,0.6580230368757535,0.7013824176974602,83.88678330411292,105.3716588976123,2.7636081006928115,2.84,2924019.689483506,2948536.644606735,0.9840420332892358,0.9984921858656561,38.71563508261421,15.132022609847056,2.711786234917535,passed,
2025/04/26 18:15:00,0.6598196052586683,0.7017700628156385,77.91857606505198,97.77298411773458,2.779913008605323,2.82,2728724.606220877,2729587.532295095,0.9819404419451692,0.9971289450242335,38.588558643336825,15.285650327524625,2.7049395441750286,passed,
2025/04/26 20:45:00,0.6596312117900355,0.7040593427405824,78.95315105703833,98.95290279182807,2.77435303571417,2.86,2776614.0817963947,2769565.0670920657,0.9822166473045593,0.9971012754094584,38.59728571306996,14.212554653069914,2.6890916482142417,passed,
2025/04/26 23:15:00,0.6604395979767447,0.7021617189931282,79.74511695881918,99.78101454528795,2.7789690380970393,2.88,2798612.1913901423,2785417.4873378337,0.9823511851786472,0.9972452576156314,38.45080205763474,15.077844645286953,2.6903315841344484,passed,
2025/04/27 01:45:00,0.6553537040188164,0.7057050812871958,75.03613054811757,93.38614315094877,2.7813126998411652,2.84,2644517.5008731284,2615901.737197035,0.9820885509206639,0.9969731413714371,39.31597953259235,13.418080674128921,2.6950494702525165,passed,
2025/04/27 07:30:00,0.6681564266975418,0.7041944260498372,84.81801418155139,103.63053346229087,2.7820443441457767,2.91,3012683.7595426706,2912368.2912462526,0.9836558204433377,0.9971869044711581,37.019993978614096,14.123829162735719,2.59886813002239,passed,
2025/04/27 10:00:00,0.6651222287886157,0.7062872741632269,82.38515227371137,101.8031679822563,2.771605843280001,2.86,2924010.9377373545,2878225.003122994,0.9832821929679221,0.9972478169478574,37.57750180509221,13.034687222076329,2.6119815817145855,passed,
2025/04/27 12:30:00,0.6622590949277162,0.7032520572280239,80.06699219614316,99.94415598407525,2.7770062954842913,2.82,2818860.005458793,2793046.623316054,0.9824689675009592,0.9971106424424375,38.134435458215826,14.600067356937075,2.672730612297021,passed,
2025/04/27 15:00:00,0.6592027266806741,0.7034075549505345,77.39964185299948,97.66791631131713,2.7756121565613534,2.82,2715987.854626577,2713277.6587041183,0.9814113780757149,0.9966463255397418,38.73492126857293,14.643499860172634,2.7213229815414195,passed,
2025/04/27 17:30:00,0.6555076288851133,0.7013257336801237,77.37287133935793,97.72557451738638,2.7844410024238337,2.81,2686225.791787988,2718611.7118855454,0.9809933562348965,0.9969626836614225,39.378624646416576,15.526141368934365,2.7710600633466376,passed,
2025/04/27 20:00:00,0.6484013914019826,0.7008062833495295,77.61775072620188,97.9261737027134,2.794577514336834,2.84,2671878.883135496,2733986.0842273133,0.9808698076013134,0.9975260516377894,40.534486807894645,15.624839963722776,2.8118585324034227,passed,
2025/04/27 22:30:00,0.6566409056884064,0.7024507655065787,77.87487546636004,97.39626063210939,2.7912302309062227,2.88,2717175.334537896,2695414.5273507037,0.9807196431909109,0.9963019242936897,39.21476748548424,15.17513789788935,2.766918446254561,passed,
2025/04/28 01:00:00,0.6885593254916885,0.7137076690020873,92.28145447173709,112.62465287179842,2.724905218118608,2.77,3310723.752108817,3172508.073219995,0.9821967480748705,0.9938408745671229,33.41654917464106,9.599040739725643,2.648013958622498,passed,
2025/04/28 03:30:00,0.6860522991099726,0.714473390430866,91.94067080225182,112.17493390196466,2.7237684874528787,2.75,3300431.3951714453,3163733.271456178,0.9823923423401469,0.9940013146859566,33.877952654020014,8.961681509980025,2.65064884485684,passed,
2025/04/28 06:00:00,0.6798821394797621,0.7151115671751134,92.60801623088217,114.15988877666784,2.7209473858444313,2.77,3315355.1336662723,3267563.540937229,0.983364634657266,0.9955874571838886,35.192368101305796,7.717669869802249,2.616873426414857,passed,
2025/04/28 08:30:00,0.6851836303244032,0.7153574695505681,93.79030288381063,116.52102361975355,2.7156274701500838,2.74,3341464.784750559,3357079.5042073685,0.9836687096049024,0.9961626597009337,34.894260719149,7.19890995544351,2.594527528776382,passed,
2025/04/28 11:00:00,0.6806679397568335,0.7056255741082039,90.41846629900786,113.96097679853843,2.7398471489233556,2.85,3229764.474302409,3149319.1837773276,0.9830404107319987,0.9958850267764434,34.8692904273888,13.755685696202653,2.6136145923876546,passed,
2025/04/28 13:30:00,0.6718189037242396,0.7028635675351318,85.71588274180175,108.70990741007951,2.744108101221956,2.77,3023660.459370726,2956793.7666299567,0.9824393323804727,0.9957941739444852,36.483802221514416,15.10931106394089,2.73391814542926,passed,
2025/04/28 16:00:00,0.669199638190543,0.7045787399480461,81.14895134156781,103.91579257545739,2.7456083430531333,2.77,2872540.4366942435,2811774.9025595086,0.980984211808552,0.9949277745004752,37.070858054773325,14.520662692897082,2.7532935523662485,passed,
2025/04/28 18:30:00,0.6601035621108293,0.7029411443189855,78.87750483036467,101.40940711852332,2.7594771693259563,2.8,2741803.7307236604,2763554.0264890427,0.9800102764108055,0.9954906571589871,38.69983314558312,15.147669979304302,2.8455165292464404,passed,
2025/04/28 21:00:00,0.667953106530866,0.7017019520045962,83.98580279782387,107.6884752649933,2.75103716203889,2.82,2944658.821673009,2898266.9509626715,0.9808242304113731,0.9951046758661227,37.30072743217291,15.79611074013091,2.804665851968805,passed,
2025/04/28 23:30:00,0.6760933537461222,0.7021786947150038,87.9209604888511,112.50515075528271,2.7492954008986232,2.81,3093464.9888052777,3048482.4122280655,0.9806682740282542,0.9948339531651752,35.88100231311076,15.648820205036916,2.753413516693056,passed,
2025/04/29 02:00:00,0.6861990462397602,0.7114103650300961,95.93354256928768,121.85744597243757,2.7074444034142338,2.74,3424008.8396033947,3363683.457006939,0.9821818272683539,0.9944247473553942,34.01603554688183,10.940012900011919,2.684374498473607,passed,
2025/04/29 04:30:00,0.6885920716775166,0.711250148501016,96.47237362296659,122.28863196053348,2.713110568266576,2.74,3435881.0721480255,3384086.8707482405,0.982383098639164,0.9947550977578359,33.93085300645084,10.92918196230618,2.6651461105964347,passed,
