datetime,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr1,pr2,X,x,cop,cop_given,error
2025/01/24 22:30:00,0.6717780630640989,0.6746374878196743,60.15370863264202,74.0407008954976,3.5743217221483077,3.053177691309987,0.9923910599952022,1.0039228362011818,2.7467910670569453,2.8,
2025/01/24 22:45:00,0.6752235013284066,0.678282656167213,59.92171558967161,73.64910080311645,3.553777805176146,3.046692607003891,0.9923070648411229,1.0043304325809024,2.76499263914079,2.79,
2025/01/24 23:00:00,0.6482209086307081,0.6589655547411735,58.76401551412534,72.09368566120378,3.553516760116521,3.051813471502591,0.9923301542115129,1.0025051437040302,2.6976433480871984,2.78,
2025/01/24 23:15:00,0.6517503010925877,0.6632171259350413,58.37546596861761,71.54833399206133,3.5781964565357,3.054474708171206,0.991902555031807,1.0021168359462365,2.7039284846962506,2.79,
2025/01/24 23:30:00,0.6480046548255981,0.6600463489889898,57.920274653499064,70.89563275547644,3.573166548636074,3.059662775616083,0.9919960747410694,1.0019704243017815,2.694937131158126,2.78,
2025/01/24 23:45:00,0.6359047330309463,0.6507693127495048,57.279521472250615,69.97633846558762,3.568174992930649,3.055699481865285,0.9919904347214239,1.0011220142757422,2.667196118648631,2.79,
2025/01/26 18:15:00,0.58002665201531,0.6049522302316638,53.50558917751964,66.56540692179406,3.690360592949327,3.07985257985258,0.9883025224413379,0.9919462872579781,2.461348460194148,2.46,
2025/01/26 18:30:00,0.5827758472221876,0.607140146337461,53.59415471064181,67.09412965563627,3.689112661181388,3.0824108241082406,0.9882566636024921,0.9923205374565316,2.464193069609766,2.47,
2025/01/26 18:45:00,0.5862955515622931,0.6098833492056716,53.759017153608255,67.69307253719117,3.6802405459035734,3.0848708487084866,0.9881751964871837,0.9928020867154288,2.470244706733957,2.47,
2025/01/26 19:00:00,0.5907356817273969,0.6135075447773807,54.05068621922819,68.34461777631246,3.6803164299487863,3.091133004926109,0.9883252940537397,0.9933789051706647,2.4774549493731017,2.49,
2025/01/26 19:15:00,0.5984615379772957,0.6195664423623487,54.62743805160438,69.06722455532919,3.697939878213263,3.0812807881773403,0.9883613681941493,0.9937906709875146,2.4949257281561725,2.47,
2025/01/26 19:30:00,0.6069039841924575,0.6258386705912886,55.25368995199652,69.91760625912573,3.68971893208709,3.0876543209876544,0.988426606435115,0.9946628421906311,2.5158567259182893,2.52,
2025/01/26 19:45:00,0.573389859747602,0.5998128847901647,52.913091114239414,66.88106661102198,3.678180904429416,3.088669950738917,0.9882256822172278,0.9918811943919984,2.436014519948705,2.49,
2025/01/26 20:00:00,0.5782396785974877,0.6036422010335647,53.350862929571946,67.45900788141529,3.6673011110944076,3.0887792848335387,0.9883020453347131,0.9925226167777803,2.450228134944483,2.48,
2025/01/26 20:15:00,0.5852156023631117,0.609135679197962,53.77519956655239,68.01986163157393,3.677005696036775,3.091358024691358,0.9882230694271106,0.992945429347142,2.4652899731963185,2.49,
2025/01/26 20:30:00,0.5984444350020299,0.6192698586740083,54.28073911172413,68.78575050606543,3.6743621201842984,3.094292803970223,0.9883574276319941,0.9942630406201616,2.4978973562503057,2.51,
2025/01/26 20:45:00,0.6003626431363942,0.6213985368054379,54.33763940872848,68.68014677206679,3.7398858980885046,3.090012330456227,0.9882906417520694,0.9933612120470261,2.490608018646546,2.51,
2025/01/26 21:00:00,0.5891915754463939,0.6125694726923772,54.097597139972294,68.26903304848578,3.728039964470736,3.081081081081081,0.9884215775227886,0.9926088675915491,2.466852483537058,2.5,
2025/01/26 21:15:00,0.5882973077154482,0.6119299270066829,54.06764019690216,68.25527981992718,3.7157651165677175,3.0848708487084866,0.9884817368669719,0.9927662340312913,2.4665467536415697,2.49,
2025/01/26 21:30:00,0.5898791576085958,0.6128472126277992,54.12044393629053,68.31375506054523,3.7110745228224937,3.0824108241082406,0.9884381986850606,0.9929249426740835,2.4715857747369294,2.49,
2025/01/26 21:45:00,0.5957209944539096,0.617486128805838,54.2975790450839,68.56179189908788,3.7087913679619096,3.0849753694581286,0.9884681068859135,0.9934777770063801,2.486109551191346,2.52,
2025/01/26 22:00:00,0.5921236795369287,0.6144617645277987,54.10983817818955,68.34886122610858,3.693485697822189,3.0887792848335387,0.9883805305980359,0.9933538782015968,2.4796566271416967,2.51,
2025/01/26 22:15:00,0.5807840478020679,0.606008763996771,53.79268566643098,67.93984717459963,3.64877742765616,3.087546239210851,0.9880554417527925,0.9927882464354808,2.462024583211703,2.52,
2025/01/26 22:30:00,0.5929903074399402,0.6155225265500777,54.073764323096405,68.31846353497053,3.6922772483374655,3.093827160493827,0.9883353707648191,0.9934325833631344,2.4818567969858973,2.5,
2025/01/26 22:45:00,0.5921820400781251,0.6147696007691935,53.980752843948814,68.19304313488695,3.713486370344378,3.0901234567901232,0.988417300006568,0.9931428456362716,2.476223351382151,2.5,
2025/01/26 23:00:00,0.5950026678230521,0.616998824031303,54.10768280145228,68.31181724857349,3.7157820352724626,3.086313193588163,0.9884587990017532,0.9933383098071913,2.483368649725044,2.51,
2025/01/26 23:15:00,0.5952101552223277,0.6170985962365642,54.116551793555466,68.31430716859767,3.7102568826417994,3.086313193588163,0.9884400733362666,0.9934115436638129,2.4850139289547575,2.49,
2025/01/26 23:30:00,0.5936786974353296,0.615832760432076,54.04309009456433,68.21261704676147,3.707151312699223,3.087546239210851,0.9883815444483999,0.9932844151676101,2.481710176998906,2.5,
2025/01/26 23:45:00,0.591503474788088,0.6143337856762312,53.926378107381595,68.0236817527393,3.7119679286401075,3.0849753694581286,0.9883312193487923,0.9929759107423316,2.476207348454886,2.52,
2025/01/27 00:00:00,0.5722135234178718,0.5990911335512128,52.263631949110284,66.03563439915564,3.693499612295806,3.0849753694581286,0.9881602367932931,0.9915171881636325,2.431444595042824,2.49,
2025/01/27 00:15:00,0.5646270666907768,0.5930103830497855,51.90229939132778,65.53871564450913,3.69026531959855,3.083640836408364,0.9880756613427648,0.9908043567371212,2.4135926831207972,2.49,
2025/01/27 00:30:00,0.5612568665765482,0.5904751549083473,51.68944817212407,65.2696883913631,3.6807721968394738,3.0848708487084866,0.9880039067316393,0.9905840348649012,2.4071264352631667,2.51,
2025/01/27 00:45:00,0.5582528430391528,0.5883604893656965,51.54239225610552,65.05351948864401,3.6769687161682576,3.0773955773955772,0.9880186082922884,0.990347742025686,2.4020563209831436,2.5,
2025/01/27 01:00:00,0.555127321729289,0.5860464646422033,51.303250389618576,64.74142469674027,3.6747173043783605,3.0872235872235874,0.9880244588784942,0.9900958543268016,2.393156447817403,2.49,
2025/01/27 01:15:00,0.5629634781283525,0.5919612126817255,51.32580734471358,64.835137927331,3.709493582297011,3.080049261083744,0.9879778126484968,0.9903512002098848,2.4071792400032486,2.5,
2025/01/27 01:30:00,0.5564696988168958,0.5868130587854599,51.0535199256946,64.49018144626253,3.6908851177251676,3.0849753694581286,0.9881258196089361,0.9901254312433734,2.3935908553588425,2.47,
2025/01/27 01:45:00,0.5559640146962268,0.5864753947238566,50.94889844568353,64.35056186899372,3.688523985112682,3.0812807881773403,0.9881125474431662,0.9900998879571707,2.3936771958383978,2.49,
2025/01/27 02:00:00,0.55290897058735,0.5837746891556224,50.786594359690646,64.11500888894562,3.68494183456079,3.0762607626076255,0.9880589636206113,0.9898020756841465,2.387361250751613,2.5,
2025/01/27 02:15:00,0.5464677131069887,0.5788791226477784,50.45721061748584,63.69720755829233,3.670553945654695,3.08610086100861,0.9880291133434882,0.9893835148306076,2.37260727626686,2.48,
