datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Condensor pressure,Sink_temp_in,Sink_temp_out,COP,Compressor Power1 [W],Compressor Power2 [W],Condensor load[W],Temp difference,Intermediate pressure [bar],Vapour fraction Flash tank,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,error
2025/05/15 02:30:00,10.4,17.33,13.96,95.55,23.64,66.05,86.01,2.9881187505160662,2385914.8203411717,2726153.271701006,15276082.16444445,56.55452676476534,9.4,0.20467689582758253,0.7097476171179504,0.633262430543536,80.740905722359,101.51962805905761,3.0354722135342547,2.5148936170212766,
2025/05/15 05:00:00,10.26,17.11,13.77,95.27,23.66,65.63,86.03,2.9893851911028775,2411687.7991814665,2756026.696968536,15448917.733333336,56.59952777903709,9.37,0.20327929393946592,0.7134559767020825,0.6348844555809113,81.67822796552286,102.51801835223925,3.0510406869341753,2.5250800426894346,
2025/05/15 07:30:00,9.34,16.83,13.29,94.94,23.58,65.22,86.04,2.983617730006783,2466471.9696166255,2811686.9368282408,15748611.193333337,56.484905757889635,9.28,0.20302251629752113,0.7180553411595816,0.6372006171911211,82.84075994566655,103.94366420594129,3.0930915790226523,2.5409482758620694,
2025/05/15 10:00:00,9.25,16.8,13.22,94.71,23.59,64.94,86.04,3.010962235474521,2496110.5502255186,2856769.9936506352,16117939.50555556,56.44742774208123,9.26,0.19863532259877825,0.7280299949471392,0.6413874131889138,85.3619461065034,106.52072460109817,3.0866912488712743,2.5475161987041037,
2025/05/15 12:30:00,9.14,16.89,13.22,94.84,23.71,64.66,86.04,3.011694872610114,2539983.288630253,2858466.056780546,16259090.906666676,55.77898632306409,9.32,0.19132484519225304,0.7314570534282079,0.6415632088667119,86.22816688958676,106.62893051300252,3.122821437746936,2.5439914163090127,
2025/05/15 15:00:00,9.57,17.32,13.66,95.19,23.67,64.38,86.09,3.0470051237721654,2534193.345426989,2857413.3443569965,16428880.881111115,55.355068455599906,9.36,0.18755902512963465,0.7374710402386704,0.6437999671177562,87.74825777604326,108.00570194043271,3.0869630701727133,2.5288461538461537,
2025/05/15 17:30:00,10.59,17.61,14.16,95.45,23.63,65.29,86.14,3.0372557979099803,2401738.5159129156,2810753.6583464374,15832310.81666666,55.17318405641356,9.27,0.19454521049818593,0.7220307718445953,0.6374500547353834,83.84558688401185,104.09719822495768,2.9893011395806983,2.5490830636461705,
2025/05/15 20:00:00,10.45,17.69,14.16,95.29,23.75,65.87,86.19,3.0084383996960575,2404200.3315615435,2727675.4158183704,15439532.239999993,55.21474015884576,9.43,0.19254536126296015,0.7140743133345572,0.6329848150948403,81.8345182783239,101.34874995123357,3.0328271122355597,2.518557794273595,
2025/05/15 22:30:00,10.44,17.67,14.18,95.1,23.56,65.78,85.94,3.013575456628799,2374566.545710442,2715830.7115835166,15340900.959999995,55.30511731358507,9.37,0.19563662550401664,0.7114118364593469,0.6322583595403817,81.16155258003086,100.90160138244354,3.007453591981762,2.514407684098186,
2025/05/16 01:00:00,7.62,17.45,13.28,96.82,25.64,65.58,89.23,2.9698120635991416,2863989.7399961534,3239038.2270482746,18125430.950000003,57.20084046609139,9.69,0.18993854979813804,0.7633457654251626,0.6550717630789993,97.28407347602199,120.09468349812163,3.280518536542644,2.646026831785346,
2025/05/16 03:30:00,7.71,17.35,13.17,97.35,25.73,65.6,90.13,2.959585751251864,2946222.032555677,3394510.1569108353,18766541.584999997,58.08189111723988,9.63,0.19783057509562657,0.7677140611181841,0.6571610801286628,100.4600655771186,125.2354707848587,3.2895361505702776,2.6718587746625126,
2025/05/16 06:00:00,7.21,17.04,12.86,97.09,25.71,65.15,89.77,2.9516434715258826,2990611.463735058,3408716.9643787667,18889138.314444438,57.986074673352505,9.61,0.19479878641461898,0.7684450066347553,0.657237675006281,100.99150331624008,125.42393331295109,3.3286661087230947,2.675338189386056,
2025/05/16 08:30:00,7.75,16.8,12.8,93.73,23.52,63.31,85.62,3.072881749918384,2724054.317169638,2961019.8439568672,17470178.910555553,55.23148494609899,9.34,0.1761917520330277,0.7589775796235055,0.6526904826677836,94.10816127200903,114.23551719013861,3.1981113434512087,2.518201284796574,
2025/05/16 11:00:00,8.47,16.81,13.07,94.72,23.81,64.35,85.96,3.049842472547141,2609232.6691348506,2952957.320220597,16964438.272222217,56.11740079325813,9.31,0.18741409604168577,0.7501494742454228,0.65017575797146,90.95284943804026,111.93013439561973,3.1310600824417003,2.5574650912996777,
2025/05/16 13:30:00,8.08,17.04,13.14,95.11,23.73,65.15,85.96,3.0554610954326997,2599278.470769506,2906341.138885277,16822812.092777763,56.851370675272165,9.41,0.19093124545454188,0.749611183278242,0.6506930624687546,90.81679140864338,112.2485461197486,3.128558038127615,2.5217853347502657,
2025/05/16 16:00:00,9.58,17.42,13.84,95.37,23.82,65.94,85.96,3.034990435925691,2485031.2233016426,2877237.233159666,16275065.473333327,56.566275237689524,9.36,0.19983214505326358,0.7339432308700388,0.6446809067809944,86.85657127266019,108.54793870523812,3.0464131765667384,2.5448717948717947,
2025/05/16 18:30:00,9.93,17.55,14.03,95.56,23.72,66.12,85.98,3.0315666576627724,2450261.485368875,2830279.4239317165,16008942.986666664,56.49985006884094,9.38,0.20150538329757087,0.7279075718532476,0.6419464831780277,85.33100253526175,106.86484385787864,3.0295603520004697,2.528784648187633,
2025/05/16 21:00:00,8.58,17.55,13.65,94.86,23.76,65.12,86.05,3.077589524954309,2595654.3366368567,2930243.5950879096,17007064.518888883,56.693031574691474,9.45,0.1926746587986541,0.7545981374756896,0.6526160086617184,92.07729028685392,114.05227308960445,3.0973937445126882,2.5142857142857147,
2025/05/16 23:30:00,8.44,17.58,13.66,94.98,23.76,64.54,86.13,3.0874906916874703,2694532.079782233,2964117.7595663154,17471664.31999999,56.14905196374002,9.52,0.18386219052888594,0.7602819860393573,0.6535991015073657,95.05653674026443,116.47118371083005,3.1412276249027133,2.495798319327731,
2025/05/17 02:00:00,8.86,17.44,13.6,99.01,25.61,64.69,90.87,2.9980181877419185,2824132.110490614,3281351.2290907465,18305000.73111111,57.25910975692574,9.61,0.18863780473316397,0.7653716711029671,0.6557313280222294,98.75701873485913,121.71755020257076,3.199170664212703,2.664932362122789,
2025/05/17 04:30:00,8.45,17.27,13.42,98.39,25.5,64.76,89.74,3.0003073418633956,2699010.47194326,3058179.7391997385,17273953.106666658,56.32794009221385,9.66,0.1787807488650348,0.7579484241534687,0.6524665426422572,93.35990843536214,113.68451032575547,3.2025474884976783,2.639751552795031,
