datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,status
2024/12/15 10:00:00,0.7181534888589696,0.746787722780542,79.19817006518481,99.26669467055541,2.6867529835068353,2.65,2906.6186040125085,2936.5268237521846,0.9942752711320956,1.003159114953375,31.43840766052566,4.620642192831472,2.098202174508222,1.0646275692728102,0.9359072454788893,passed
2024/12/15 10:15:00,0.7196277269429417,0.7474205996337194,79.09757934390375,99.13562764614556,2.682523234857637,2.63,2903.472112080273,2946.4529240767665,0.994176411087106,1.0030496575326076,31.33176047029326,3.8738353019179854,2.0954372736804743,1.0521596112477267,0.9254387893423204,passed
2024/12/15 10:30:00,0.7186624654813176,0.746891256439345,79.19155427763934,99.26050293247607,2.6839781176943505,2.65,2903.082131018396,2939.4719916424647,0.9944133763027869,1.0032234420022306,31.542887733887078,4.327318131012612,2.1024044640821464,1.0600979448877332,0.9323144012471823,passed
2024/12/15 10:45:00,0.7213624533406447,0.7476881292211456,79.1487558997374,99.10904357957811,2.680063261858022,2.63,2905.778864422554,2942.871825105395,0.9942318297591036,1.0029204801951708,31.147569520296578,3.7317312238066336,2.0969515573018946,1.0504197226702587,0.9249900293190655,passed
2024/12/15 11:00:00,0.7229928432644638,0.7484392911854454,79.18819119887358,98.96664589568076,2.676083312654336,2.61,2910.4125821430516,2942.7220710849288,0.9940907611863385,1.0025961052748271,30.79893460815543,3.186663390079088,2.0998869200757126,1.0371311112553578,0.9132718761680652,passed
2024/12/15 11:15:00,0.722395140417725,0.7484536906685164,79.14287729503792,98.95970032711705,2.676022766896815,2.58,2907.012778432161,2943.8109144388854,0.9940348783087462,1.0026067929023101,30.91256973773413,3.1235302127562097,2.103845209040292,1.0300571599073431,0.9065846205343643,passed
2024/12/15 11:30:00,0.7230300808689218,0.7488297988305023,78.95383603347607,98.82867836645497,2.6731667490806523,2.59,2903.033461175274,2951.594397480548,0.9938542527090377,1.00249441071349,30.758995136312176,2.6277243953419918,2.09835878432022,1.0310332462114586,0.9077037803322388,passed
2024/12/15 11:45:00,0.7221583064733774,0.7484260445074555,79.02781339727662,98.97104086209005,2.6716456202982375,2.59,2902.0389794444004,2954.9338054199784,0.9942043114220169,1.0027625543836869,30.983501542079683,2.6682709723059843,2.1020245618124576,1.0376761592740529,0.9135423214512424,passed
2024/12/15 12:00:00,0.7229458012490763,0.7485408909198815,79.22013417449159,99.26448313603584,2.6720287283439985,2.59,2911.916939395086,2961.1819474293306,0.9940860942199679,1.0026483989902748,30.807856264352253,2.790998234930351,2.09775194531194,1.0401695239221158,0.9167472960709335,passed
2024/12/15 12:15:00,0.7212786092836507,0.7485521361496137,79.76006895251129,99.98870324746908,2.6710327035397494,2.6,2927.8589904674127,2988.5421873956475,0.9940499863928557,1.0027165452981686,31.072492005256215,2.5148169566771874,2.107096960931296,1.0395261060156438,0.915358377352587,passed
2024/12/15 12:30:00,0.7218804623588452,0.7482367748532138,79.7423217159344,100.12160813934338,2.672911852507817,2.59,2933.1996310954905,2980.997779015073,0.9941260520501326,1.0027301171263605,30.786276653793458,3.205107912677476,2.09526191988768,1.052822953583068,0.9285941155684855,passed
2024/12/15 12:45:00,0.721130414355242,0.7478558770666652,78.76777012256274,98.95060502588599,2.6751326233324297,2.57,2890.201636460338,2941.1528689185307,0.9942084429289917,1.0029105768241122,31.19101286423751,3.44623308102539,2.1034061613223844,1.043616870331828,0.9193196168315627,passed
2024/12/15 13:00:00,0.7243770912300748,0.7487901259485427,78.9451138116472,98.8401520096477,2.669684712743623,2.59,2903.4129128581485,2937.4487366715725,0.9941382377770984,1.0024396518421075,30.522860817563345,2.9138799382353473,2.1033028979077506,1.028381676029387,0.9068308460865722,passed
2024/12/15 13:15:00,0.7251668166293862,0.7490210431507466,78.8260547274883,98.75350247637822,2.668659670022721,2.59,2901.947348214804,2937.326122634408,0.9940012139883896,1.002314668039298,30.341408549015437,2.7964899222223227,2.099057738629968,1.0273459653198878,0.9064487193377397,passed
2024/12/15 13:30:00,0.7247370815989109,0.7489314313389894,78.8385259570144,98.77335563915013,2.6687938941591316,2.58,2900.425193728749,2934.564878283959,0.9940512204433584,1.0023492644679366,30.436881524803095,2.889402059798801,2.1039226996691607,1.0238305987341196,0.9031000760756133,passed
2024/12/15 13:45:00,0.7252347294562788,0.7491064020778436,78.73312174782136,98.69148956559542,2.668261816271123,2.59,2898.489659583729,2933.6743232648832,0.9939280532100125,1.00224996957095,30.31719914998328,2.815909467850003,2.101419744383546,1.0261529005671772,0.905454399024544,passed
2024/12/15 14:00:00,0.7244130969588422,0.7488807770672457,78.72391189975473,98.7301880533644,2.6677342229439684,2.59,2895.093007661177,2934.2348298501342,0.9940801988825254,1.002398349847443,30.50745056266209,2.8421428844220085,2.105797371080531,1.0235613934395011,0.9028555890818961,passed
2024/12/15 14:15:00,0.7244881124361692,0.7489795368678444,78.63675549908464,98.67112838376387,2.6674313217673298,2.57,2892.381985592646,2933.6186583665276,0.9939901856089033,1.0023459691431487,30.479594008373574,2.787546175047299,2.105766812695839,1.0257976591077491,0.9048630535810215,passed
2024/12/15 14:30:00,0.7244308161615093,0.7489485301963501,78.5807739813694,98.6511532862378,2.6667391944026955,2.58,2890.05122986537,2933.472188771156,0.9940217394682089,1.0023738331230254,30.495726703555142,2.765262181684325,2.105970372443544,1.0221573276711073,0.9017504483802387,passed
2024/12/15 14:45:00,0.7248027762441813,0.749075774364858,78.4867812767986,98.583808803811,2.6664254889905408,2.58,2888.068767746439,2932.150881355461,0.9939188520205895,1.002294885737663,30.404990735615197,2.733448708747606,2.1041537282153118,1.0208394559094447,0.9008508301434752,passed
2024/12/15 15:00:00,0.7251391945579738,0.7490819863606756,78.473938802114,98.58473767948935,2.665864779709419,2.59,2888.117613876477,2929.3373215874453,0.9939508572343684,1.002270713672247,30.34009660318271,2.8026803794662527,2.1043374686707748,1.0192258471130566,0.8997837521976894,passed
2024/12/15 15:15:00,0.7248922550550223,0.7490855543574311,78.40972278352186,98.55477345857497,2.665827985150957,2.58,2885.081163267539,2928.4660065644775,0.9939105412764584,1.0022685042300237,30.38540543345716,2.801790284579423,2.1060715720432452,1.0161170407652342,0.8969184864034662,passed
2024/12/15 15:30:00,0.7242659556931976,0.7489089374008152,78.388777900661,98.57881292024724,2.665249913719258,2.58,2881.9721472159113,2928.84788101812,0.9940332784726582,1.0023865773253124,30.53114466694553,2.8158687162480804,2.1093783333428413,1.0189554111916337,0.8992221183757234,passed
2024/12/15 15:45:00,0.7244649550156418,0.7490396542300066,78.29398408031754,98.5099673524137,2.6649240031705186,2.58,2879.4306800884324,2928.112320482594,0.9939225902980071,1.0023142348050753,30.474989906516292,2.7532586756951414,2.108676203744924,1.0211159741116598,0.9012282938088234,passed
2024/12/15 16:00:00,0.7246250426583016,0.7490110573362078,78.25180629619665,98.43113640668035,2.6645246923691888,2.57,2878.1982210173437,2926.227713168648,0.9939895803475878,1.0023405213057213,30.451372684911604,2.730378669948453,2.1073540538386273,1.0179720174401685,0.8984880078617621,passed
2024/12/15 16:15:00,0.7231871270644559,0.7488496628453598,78.26776411736807,98.39972487864101,2.6655782377828876,2.58,2874.0935429095853,2925.6501419615042,0.9940418462559247,1.0024577167642497,30.752722996120433,2.7106785738938224,2.1160501498700564,1.0199979556826626,0.8989897034081922,passed
2024/12/15 16:30:00,0.7251341580999737,0.7492229895165844,78.16894330576054,98.16616723917602,2.6654496781428856,2.59,2876.600236180362,2917.841988703161,0.9938863305903544,1.0022058105308542,30.332149615022374,2.68808192033398,2.1071135739171436,1.0174227810690604,0.8975490129053114,passed
2024/12/15 16:45:00,0.7249961871075437,0.7492138290883377,78.14830460276511,98.08941255419113,2.6657178555217267,2.58,2875.3499090489145,2916.1227102803123,0.9939046601641773,1.0022198533926068,30.363165106213767,2.660296963915209,2.107886155966063,1.0151103064809253,0.8951914677891954,passed
2024/12/15 17:00:00,0.7249923441330315,0.7491649194478632,78.7336321579366,98.77333269382441,2.665887660480225,2.59,2896.7005366346066,2936.1904935227267,0.9939653405135151,1.0022502878260513,30.37239738569166,2.6725766537768494,2.1076165386537338,1.0212154130362454,0.9011093664344847,passed
2024/12/15 17:15:00,0.7231196572991982,0.7480597784550344,78.38509657438777,98.72418611731788,2.6754607461108004,2.61,2882.307556339778,2921.4746778936087,0.9938892262059112,1.0025786525351228,30.745549423159524,3.9442232082647064,2.0976363350661122,1.0332697530157617,0.912322647027433,passed
2024/12/15 17:30:00,0.7170218580828042,0.746885948159978,77.98499552283765,98.68962476837923,2.6792382686780165,2.65,2853.4975127376147,2935.4791872570604,0.9940739364108683,1.003380204779425,31.98729287021781,3.9712121616680736,2.106847260436105,1.040744523127225,0.9157646487744018,passed
2024/12/15 17:45:00,0.7168471510282461,0.7465485210390964,78.00916206827567,98.67361363544484,2.681572654424105,2.65,2853.6147255433625,2926.8994087790875,0.9941692961330215,1.0034414554237572,32.03389462535103,4.37022449268856,2.1074296124917633,1.0438261033212162,0.918592464031921,passed
2024/12/15 18:00:00,0.7163899602672471,0.7465030035408988,77.98419399196554,98.59076857750176,2.6820446574332237,2.64,2851.2558380165337,2924.8157412038818,0.9941991826783744,1.003481271652995,32.12698389301093,4.35186449275876,2.110049540243456,1.0409272157685376,0.9154467628779969,passed
2024/12/15 18:15:00,0.7163893289288688,0.746396491584697,77.9403159475212,98.47457458234418,2.6841372999268285,2.68,2849.7542830056227,2916.7975051941153,0.9941579941163063,1.0034503674983148,32.12175796038252,4.5781420940268465,2.110259810375379,1.0429821188161803,0.9171147290292939,passed
2024/12/15 18:30:00,0.7166389490779725,0.7464752147744916,77.83587909510294,98.33874679553882,2.6841344988180613,2.65,2847.2418396833814,2915.889216417031,0.9941195330025395,1.0034356151590385,32.06807443131063,4.493512934454869,2.106447215588384,1.0426940225743753,0.9168623991869737,passed
2024/12/15 18:45:00,0.7165987904562523,0.7464793324429182,77.7929695531542,98.23511182861968,2.6854807854140823,2.65,2845.7235101352717,2911.0905709664876,0.9940515318962776,1.0033926193102631,32.06706260633345,4.578918426976983,2.1070304632150836,1.0402241583680536,0.9144173273493872,passed
2024/12/15 19:00:00,0.7164189478576591,0.7463451864005798,77.75867884058384,98.14246329780543,2.6864142598035543,2.65,2843.797655153047,2906.000961790371,0.9941050437003573,1.0034294061597113,32.10910603582142,4.695728862317219,2.1078513123417713,1.0420719503398261,0.9158193209910835,passed
2024/12/15 19:15:00,0.7164688880454828,0.7463002574098506,77.7258009820173,98.0516942417386,2.68744650488785,2.66,2842.7758676820663,2901.384818651001,0.9940924554693673,1.0034133267315744,32.097732307572194,4.791745057654617,2.1076120602941377,1.0434996391758196,0.9169616261782016,passed
2024/12/15 19:30:00,0.7162926648782714,0.7464587344793433,77.70298784665226,98.01762132546538,2.6871159912848634,2.65,2842.040502828968,2906.1350657759026,0.9940273563742864,1.00340887424468,32.123626990228324,4.57472731961899,2.106509257781832,1.0443921634245499,0.9173171091698784,passed
2024/12/15 19:45:00,0.7172457128659657,0.7467833694799474,77.86601895434097,98.12349556323375,2.6860130665531723,2.64,2850.5398233599135,2912.091689439803,0.9939698730893212,1.0032814227194846,31.92984149962824,4.364468480461016,2.103519999029704,1.0451981020810135,0.9183576667877685,passed
2024/12/15 20:00:00,0.7174049839157021,0.746739822869407,78.04626538557338,98.28873738438834,2.686985782248511,2.65,2857.60543429874,2915.0370011294626,0.9939747542761033,1.0032672999795973,31.899237900172764,4.461292970506151,2.102530652177257,1.0474456068480018,0.9205125977269322,passed
2024/12/15 20:15:00,0.7178299271193324,0.7467604810932638,78.20974708248193,98.44528994034208,2.6878049229373646,2.64,2864.9630969459918,2918.0192114542215,0.9939399876158168,1.0032148508754855,31.81116145494589,4.543026703378481,2.1001283089105267,1.0444807790184207,0.9182901958304509,passed
2024/12/15 20:30:00,0.7159429507374808,0.7462505638093597,78.52445121548566,98.74391227772414,2.6888133120355997,2.65,2869.530150502365,2921.7887970993747,0.9942513441497575,1.0034801260087698,32.22070330953266,4.726104344472256,2.112494618274957,1.0533315504267313,0.9249129422783994,passed
2024/12/15 20:45:00,0.7177068380917941,0.7467092634459883,78.60000671839282,98.78758909629188,2.68831176839655,2.64,2878.1662036893626,2926.3387537002695,0.994039536889975,1.0032405713947754,31.84844787607835,4.56369369848023,2.102865348698976,1.048356875853702,0.9215528870249744,passed
2024/12/15 21:00:00,0.7174096979862203,0.746637502736715,78.81611088863089,98.96161991961037,2.6887265868765677,2.66,2885.556409982516,2928.404849459952,0.9941144160385457,1.0032508224032708,31.861382527759538,4.64634819347551,2.10588677782809,1.050405292259463,0.9230557390402692,passed
2024/12/15 21:15:00,0.7170978528291048,0.7467110823329367,78.9770751743172,99.11231562822272,2.68792121903315,2.66,2893.4499349888824,2934.369284839774,0.9941540056518559,1.0032353167765722,31.766540664289014,4.572130438474833,2.1049650985814568,1.0560896456812099,0.9276428794339419,passed
2024/12/15 21:30:00,0.7183580910421531,0.7470012627256277,79.1312103322524,99.20920394522535,2.6888103229322566,2.66,2903.9547675997405,2934.0551117175705,0.9939630833323145,1.0029934645921772,31.440980549346886,4.657505395519217,2.0999155760017034,1.0540432208607968,0.9265229436773813,passed
2024/12/15 21:45:00,0.7171807708804192,0.7470338617099594,79.31089188135326,99.36883801190658,2.6876817547238088,2.64,2910.1441611907217,2942.4457324428827,0.9940575946379568,1.0030559713424496,31.50376866489273,4.4778733514502695,2.1036487725483615,1.0550570698554467,0.9261977564778238,passed
2024/12/15 22:00:00,0.7168371963769357,0.7468870797751379,79.50947496675062,99.52019219806449,2.6876285174888546,2.66,2917.713538913296,2942.8856910416007,0.9942128669190187,1.0030970270243738,31.477790551248415,4.606564594931392,2.1055560967879274,1.0648218829971139,0.9345031940059814,passed
2024/12/15 22:15:00,0.7172294880456717,0.7470314578149566,78.41876135246254,98.10132505648636,2.6897547490429417,2.64,2868.7022152007025,2907.390914965099,0.9940340509764148,1.0031449907513263,31.941418371613047,4.285564976888696,2.1132548424852207,1.0378707134592444,0.9096246487404192,passed
2024/12/15 22:30:00,0.7191493602802757,0.7475355813773913,78.29746935395916,97.89758544079154,2.6880975501445477,2.65,2870.5259437476107,2907.242937299611,0.9938693995815222,1.0029214722720885,31.541047095559843,3.993006119539954,2.102381256497452,1.0414521624022954,0.9136275879181605,passed
2024/12/15 22:45:00,0.7183710725920793,0.747488872285766,78.36843792246796,97.88848182725165,2.688235922223108,2.63,2870.0902806724375,2906.9269898791244,0.9939461351266043,1.002981368860127,31.705294372244968,3.9258569412507396,2.109224660487242,1.0382017896919853,0.9098312108588877,passed
2024/12/15 23:00:00,0.718832036254038,0.7475376455024317,78.41867171062778,97.85389414504124,2.687476444994713,2.64,2872.6361292363404,2905.7154778716254,0.9940369145064042,1.002972025942331,31.626163398496836,3.8653780188901687,2.1084405023878645,1.0352560246458233,0.9073293479913063,passed
2024/12/15 23:15:00,0.7190962184118148,0.7476496360215766,78.37969119122815,97.75386159231039,2.6865921215299893,2.62,2871.9584463936894,2906.250624593262,0.9940587563034186,1.0029624479501213,31.576725935800702,3.691896555854461,2.106719647342071,1.0328703440603655,0.9051175671151742,passed
2024/12/15 23:30:00,0.7189756982552766,0.7478217640563046,78.42790233008034,97.70315730202273,2.686120888263049,2.62,2872.951435569297,2907.5589473736336,0.9940359452271724,1.0029208773327094,31.597586025640393,3.483293731814275,2.1100449762688123,1.0329708149013037,0.9045364747988183,passed
2024/12/15 23:45:00,0.7193842419463163,0.7480376918092614,78.41401184159218,97.60034499494854,2.685268381788892,2.62,2873.3364880525687,2906.9623835566417,0.9939955509599759,1.002838413256226,31.51117133741332,3.292586963899935,2.1102218986714556,1.0285032474428042,0.9004307004170203,passed
2025/01/24 16:30:00,0.696079850741077,0.737403311744699,53.87445266313238,66.70016185533927,2.8051807004522704,2.51,1954.4232589848405,1940.9544118980264,0.9909058640327632,1.0039518165616248,35.49094547773652,11.472712864867326,2.081529111396743,0.8884118818987107,0.8276414776795878,passed
