datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,cop,cop_given,ratio,cp1,cp2,error
2025/05/05 09:15:00,8.489404179547364,54.785273147142334,2.7797254943477547,9.760000000000002,0.7330780265562127,0.7063936918007229,102.59594998040164,128.90726929903533,3.511138067354426,2.8903688524590163,2.829693951939802,2.81,0.48595861946146934,3321706.838366238,3513662.8934172923,
2025/05/05 09:30:00,8.53317925831783,54.73058326252078,2.797527266385376,9.78,0.7331939278866425,0.7066379873120961,102.84145580075133,129.14067255332307,3.4959444783666127,2.8783231083844583,2.8372972833295216,2.82,0.48633204421152415,3315130.537535439,3501468.4856898612,
2025/05/05 09:45:00,8.408616568389562,54.850958052496765,2.779649388123134,9.79,0.7331318533736042,0.7064348231721012,102.70996762722484,128.9465667706895,3.5220269296662527,2.885597548518897,2.827178708380537,2.82,0.4872170525693595,3331725.9579444397,3506552.6703885454,
2025/05/05 10:00:00,8.488443433379189,54.90107506598275,2.7719106800586855,9.770000000000001,0.7330540313415633,0.7063825680291205,102.54512256684615,128.89664149634484,3.524644596337843,2.879222108495394,2.8281776383756516,2.8,0.4874196196749661,3331663.8840740984,3503645.466615982,
2025/05/05 10:15:00,8.34847724400845,54.96539876720266,2.784470537157033,9.840000000000002,0.7334689471718417,0.7071157758388902,103.42401024569439,129.59715821031833,3.5338854797317127,2.8892276422764227,2.823382284914133,2.81,0.4884023377098954,3360034.6078345007,3519610.2021997985,
2025/05/05 10:30:00,8.496140511195335,55.26897982146738,2.7736174667301885,9.860000000000001,0.7336612578538658,0.7075619428705262,103.83136874250955,130.02343226075038,3.554924252630963,2.890466531440162,2.8182120111238462,2.81,0.48968617770371775,3392918.9012312302,3535842.937915676,
2025/05/05 10:45:00,8.497104689169248,55.354992061630924,2.772745910281151,9.880000000000003,0.7339712626165382,0.7083392837729825,104.48803051924106,130.76611433173565,3.563254737250046,2.884615384615384,2.81858212437136,2.79,0.49095849385806245,3419309.2975392547,3545249.4998237398,
2025/05/05 11:00:00,9.316224398067959,56.62565627263825,2.791031445748141,10.03,0.7297922753973908,0.6930759009725446,95.74365960844379,119.01641066251547,3.5936535273651997,2.9282153539381857,2.773572941386956,2.69,0.48707396566115696,3182558.521690996,3351476.8529383442,
2025/05/05 11:15:00,11.227060160235794,57.21210808742683,3.0426683883450427,9.67,0.6402732248152522,0.6252716862167507,69.230505533055,87.51894394855358,3.1781314181463176,2.8996897621509823,2.676594519234801,2.78,0.4609465081585033,2366147.9783030525,2767089.6890260545,
2025/05/05 11:30:00,11.69715953986514,57.282222693361234,3.1978474358901385,9.4,0.5766575508464904,0.5892513634303962,58.98898521060752,75.55289707134641,2.9394773166792616,2.8542553191489364,2.6127901456456155,2.53,0.4507394065237092,2077358.0727764417,2531420.3981318283,
2025/05/05 11:45:00,11.404414765265187,57.48095923475171,3.225612752705914,9.440000000000001,0.5650251724114973,0.581894949897307,57.308043298968805,73.29156470794562,2.926575731101304,2.8315677966101696,2.5925318336394527,2.54,0.4530190173888166,2044755.7523562259,2468864.3692495194,
2025/05/05 12:00:00,11.686584286488198,58.11646347550402,3.2290976936002487,9.45,0.5565992275345419,0.5774758631256052,56.25551965343393,71.93315494909163,2.9265141214925032,2.827513227513228,2.5740331008565143,2.54,0.4544921865559731,2040498.629756165,2449124.4927413804,
2025/05/05 12:15:00,11.71778680006804,58.44898796895171,3.2335653842972363,9.460000000000003,0.5502182166994376,0.5741220674292562,55.45843815285069,70.90221144458474,2.9255632330613848,2.822410147991543,2.56032995408166,2.54,0.4557450197908409,2034164.3576167321,2429218.1683191285,
2025/05/05 12:30:00,11.84407233677166,58.66107713370451,3.242936839371119,9.42,0.5415120373854602,0.5700435697314573,54.37090913099704,69.65833571075315,2.904774427190743,2.830148619957537,2.5451160688612533,2.52,0.4544393922078063,2013524.6220552612,2417263.413887088,
2025/05/05 12:45:00,11.85909478695072,59.05976441497944,3.2521913936019913,9.440000000000001,0.5339070111677385,0.5653778409022244,53.420930222287176,68.39542520743356,2.9026581948932138,2.8315677966101696,2.525996746263563,2.52,0.4551716980570605,2004303.730455947,2399097.7530095014,
2025/05/05 13:00:00,12.173658653073232,59.66142960122397,3.2548688828619396,9.48,0.5308733398727847,0.5631700939391847,53.041980345762305,67.79783650686025,2.912559719353251,2.817510548523207,2.5187098594781436,2.48,0.4576293208791523,2011097.5510215121,2383501.875339522,
2025/05/05 13:15:00,12.34422463290963,60.01781309417743,3.2592943070632914,9.5,0.5278305506664362,0.5612252498941926,52.66189150886294,67.27140986235614,2.9147413841739707,2.8073684210526317,2.51287857525565,2.43,0.45905720596699234,2011053.6057042293,2369780.8078804477,
2025/05/05 13:30:00,12.48134062581397,60.57607030297885,3.263347390500863,9.520000000000001,0.5206398762299778,0.5568293076035108,51.763671192657284,66.08152466026179,2.917249946392884,2.8046218487394956,2.4946499781635367,2.43,0.46042413382542446,2006760.9788160946,2351744.2153903046,
2025/05/05 13:45:00,12.65071137500297,61.031877274650014,3.264371289059259,9.5,0.5126232936019373,0.5523921142891974,50.762282874123876,64.88047371045388,2.910208171429468,2.8073684210526317,2.4768574268562364,2.4,0.4604479508330732,1996096.714318353,2339022.403286322,
2025/05/05 14:00:00,12.462228647725283,61.17917452574278,3.280960970080061,9.53,0.5067728426343886,0.5486724406452271,50.03147605419816,63.873639604611014,2.904636808211544,2.810073452256034,2.4620131236490885,2.29,0.4607891042439113,1982603.332255121,2320022.9972200263,
2025/05/05 14:15:00,11.908247576310202,60.42689422518333,3.281621311875361,9.53,0.511710148118295,0.5516442622958095,50.648217659197165,64.67804657164251,2.9040523248411785,2.8121720881427077,2.472701462667595,2.42,0.45997259536789054,1980837.6811516162,2325587.7474488053,
2025/05/05 14:30:00,12.555114753160069,61.52229363435498,3.269226378289611,9.58,0.509190033262615,0.5497137334784006,50.3334184866648,64.15549474539664,2.930356876972237,2.780793319415449,2.4665519390088586,2.39,0.4650026079350901,2003587.3325084029,2305178.4643236105,
2025/05/05 14:45:00,11.786356017823778,59.130439136820996,3.255163001256073,9.56,0.5429574730884256,0.5698761415277258,54.551465172805145,69.6130165666749,2.9368728989335016,2.7876569037656904,2.5454916082581316,2.6,0.4608466677737309,2033122.8649332868,2378589.3315657033,
2025/05/05 15:00:00,11.738304174303778,57.48914169662186,3.1882999254049946,9.610000000000001,0.5968421692034291,0.6032399808943452,62.09488711630033,79.85294263678237,3.0141455398927968,2.7513007284079083,2.658121876538905,2.73,0.4627474124915855,2162718.7793258135,2510929.7834635894,
2025/05/05 16:15:00,11.698600441920973,56.910684180162036,2.955769915926229,9.680000000000001,0.657466775240474,0.6626466314638629,72.6746449137908,102.42639683024198,3.2749504444992112,2.772727272727273,2.671667337408919,2.82,0.4602495815382022,2498913.3078994397,2930561.064565626,
2025/05/05 16:30:00,10.72655933137355,55.830049931599206,3.020929093765257,9.78,0.6662830976422166,0.6662404257905176,74.4406933695281,104.08158277266482,3.2374146153196537,2.776073619631902,2.6971548328504467,2.85,0.45862435270285506,2479400.028082067,2926767.3798847804,
2025/05/05 16:45:00,10.779116671480892,55.56702977661689,3.0211924855145393,9.73,0.6689556018349326,0.6675601521873524,74.97603811844378,104.7656434881652,3.220582616517029,2.7821171634121273,2.7086771577173803,2.84,0.45674296947125376,2477114.066507804,2946317.1236327314,
2025/05/05 17:00:00,10.60280285766413,54.76632127117273,3.0360196178515193,9.64,0.6735594534858776,0.670281262494424,75.89826223050451,106.1760908870242,3.1752100491438453,2.7946058091286305,2.730766600068536,2.86,0.45193641168223847,2456267.506790555,2978717.2461476177,
2025/05/05 17:15:00,10.654205447855645,55.10511688149438,3.0217166533441855,9.7,0.6773213717665514,0.6711163275050208,76.65183380688704,106.60893452037983,3.210095820620654,2.7814432989690725,2.733770924507612,2.85,0.45590988796168813,2492537.867499659,2974634.337611884,
2025/05/05 17:30:00,10.496496471423654,54.89467361543677,3.0312351445721912,9.7,0.6783194765462153,0.6711252051772251,76.88375809817163,106.61353613084641,3.2000156825078623,2.764948453608248,2.7452680938148446,2.86,0.45700620649421886,2486223.839295724,2954017.0238820827,
